source,target,weight
3,75,0.14818449551816423
3,76,0.16991043558091434
3,77,0.12736574020027977
3,80,0.3858065648758061
3,81,0.11628863459231471
3,82,0.14943160875603786
3,83,0.11151919607619881
3,89,0.6737188496833916
3,90,0.11055416785908202
3,92,0.12889869394254647
3,93,0.16854729606564153
3,95,0.1101983672404885
3,99,0.13974358760327424
3,102,0.5130347301275527
3,104,0.24477202510938165
3,105,0.23714418165593798
3,107,0.46681126540118356
3,110,0.2646470050109965
3,115,0.18768386569201093
3,117,0.11037666950892142
3,119,0.1070256227180365
3,121,0.10778281736864068
3,123,0.13671928567101463
3,124,0.13190518859081599
3,125,0.12805415132001055
3,127,0.11854692022574288
3,131,0.4497324907506923
3,133,0.15681498810639724
3,137,0.47761432629282036
3,138,0.19352193998943984
3,139,0.23426369173451891
3,142,0.20557631252480488
3,144,0.1836991297555484
3,145,0.12978301548943827
3,146,0.15312258299054554
3,147,0.33455700641720043
3,148,0.10997170866652366
3,151,0.264206786538184
3,158,0.23383864473325816
3,164,0.2251478804439316
3,165,0.3058663190497399
3,166,0.13683084647606783
3,171,0.35188588301286416
3,172,0.37887870841346716
3,176,0.12442979138962125
3,179,0.1552443404177831
3,181,0.19308315726227546
3,182,0.1272143715177473
3,183,0.1369722682373932
3,184,0.3572742459826092
3,188,0.41277887926283485
3,190,0.319344418162727
3,193,0.2240854724982058
3,197,0.14683107323856828
4,5,0.366487661792791
4,6,0.3408187249479163
4,7,0.2202446104443547
4,8,0.26781698684146993
4,9,0.10417932922216656
4,10,0.10499755537876776
4,11,0.38344582768586366
4,12,0.23499350377267147
4,13,0.11866494644283876
4,14,0.22553345331824573
4,15,0.3022721821568726
4,16,0.25952800427916445
4,17,0.28852566237020144
4,19,0.38816352761696493
4,20,0.19589024172295966
4,21,0.1520100467619996
4,22,0.2525981564678958
4,23,0.22521830853799238
4,24,0.17592064016888523
4,26,0.3390777569465469
4,27,0.4897546053114152
4,29,0.33384880121439736
4,31,0.2631533107778093
4,32,0.1800856424194418
4,34,0.2625115830596911
4,35,0.10220690590863207
4,36,0.3559051195451619
4,37,0.16415760672483848
4,38,0.2742796696251641
4,39,0.19776347486708268
4,42,0.11688395138320071
4,43,0.24576235231303512
4,44,0.38193186329464474
4,45,0.14456668592097274
4,46,0.10867313948893892
4,48,0.34837836373100517
4,52,0.21412352896813824
4,53,0.4235638370862164
4,54,0.3064175629530308
4,56,0.18738684588763815
4,58,0.31346486433976833
4,59,0.2707373257757725
4,60,0.11549029702940897
4,61,0.2474871288086355
4,62,0.32464968392810456
4,63,0.5170945335993784
4,64,0.2004446298955759
4,65,0.11961713417266415
4,67,0.23011169536343767
4,68,0.13260345279580504
4,69,0.10195200124951419
4,71,0.3130634087838735
4,73,0.268100187677049
4,74,0.8149254497657421
4,75,0.1981652826299165
4,77,0.5260988281761896
4,78,0.23409536481046475
4,79,0.4573942431005126
4,80,0.12775480241147208
4,81,0.1482657612449959
4,82,0.1254303984151385
4,83,0.2924941314344595
4,86,0.12630173502772568
4,87,0.16983667265918032
4,88,0.2914516719415195
4,89,0.18316628992535924
4,91,0.3644362331834088
4,92,0.17527507917324758
4,93,0.2764589215721418
4,94,0.3456410184104031
4,95,0.2854264707321033
4,96,0.15406335766357918
4,97,0.10792097053574788
4,98,0.22661942409132899
4,101,0.1978259589945079
4,102,0.1696881221168217
4,103,0.1892121701150417
4,104,0.4882207417936785
4,105,0.13338166126321552
4,106,0.16352495400768416
4,109,0.3029007570165729
4,112,0.36881200744294856
4,113,0.4103664375908886
4,114,0.21546697824620725
4,115,0.19061238599983607
4,116,0.21590191466792696
4,117,0.2338377651672511
4,118,0.14925188657664903
4,121,0.514599737994249
4,123,0.4436748711367993
4,124,0.19781617176342195
4,125,0.2970165635250426
4,126,0.30833479085090126
4,130,0.3665012060326059
4,131,0.16375836773621388
4,132,0.265024675829978
4,134,0.4614817986121632
4,135,0.1456553543142485
4,136,0.1828075631518114
4,137,0.19473387250386145
4,140,0.15914999753062145
4,141,0.3002666266246629
4,144,0.21508717746346148
4,145,0.48205680069442197
4,146,0.1388053961411818
4,147,0.2818420016153955
4,148,0.2615758485620206
4,149,0.16031081179423698
4,150,0.24007684499563292
4,151,0.11407148226601078
4,152,0.16010391242606115
4,154,0.37608492922032105
4,155,0.20964455926206588
4,156,0.1345954652737795
4,157,0.20482422649878781
4,159,0.286806522054578
4,161,0.5793347606864264
4,162,0.21156668653825333
4,164,0.23314213333082054
4,165,0.27615703246411466
4,166,0.39757886718774565
4,168,0.2809851864910086
4,169,0.3116609623610114
4,170,0.16174366416871158
4,171,0.10271757994784506
4,172,0.37366520963349925
4,173,0.1689053684475629
4,174,0.150468962148125
4,175,0.2040801005088113
4,176,0.12063848425994207
4,177,0.21141854967455154
4,178,0.2886960769402458
4,180,0.21769510583603413
4,181,0.12205357894871652
4,182,0.1737191913884683
4,183,0.17432914912117792
4,184,0.20295449862312445
4,185,0.4020039468432415
4,186,0.1557805879770419
4,187,0.11403349419351522
4,188,0.3109638543176714
4,189,0.27650748198437775
4,190,0.20266974020219658
4,192,0.26312914980466223
4,193,0.12334485918145124
4,194,0.6762097683615993
4,197,0.16958429577167
5,7,0.12891791876275582
5,8,0.10956056464123158
5,9,0.13371419341722673
5,10,0.13991172783524156
5,11,0.2912160117460276
5,12,0.36611152505857414
5,15,0.28625934495207717
5,18,0.11041117901363055
5,20,0.1572992414576897
5,21,0.21738775892538537
5,23,0.34000499019673175
5,27,0.28975375393358
5,31,0.2164163770077115
5,32,0.1507611504221328
5,34,0.17705654721950895
5,36,0.5250385746306747
5,37,0.18546833478401265
5,38,0.3599285743707942
5,44,0.15452482200429346
5,47,0.2406637266477047
5,48,0.1254702943189113
5,51,0.16664562759113916
5,53,0.28613975794436103
5,54,0.6443296188009159
5,57,0.16454358457195187
5,59,0.30417207318928424
5,62,0.1818456528160781
5,63,0.114044279235096
5,67,0.1949895950352964
5,71,0.1867696703819421
5,73,0.3685108314729086
5,74,0.2677815778714592
5,77,0.16725344999508157
5,78,0.2066480187455174
5,79,0.11975941927482985
5,80,0.33172247949506967
5,81,0.11092780444890714
5,89,0.1558558241120414
5,91,0.32162460948364263
5,92,0.10911964627423311
5,93,0.20250926699971836
5,97,0.11840256136095755
5,104,0.43972887290746776
5,105,0.19261923409522902
5,111,0.15178926942035004
5,113,0.3745095788846057
5,114,0.11129418682896698
5,115,0.12831358349012714
5,116,0.10618094557891149
5,117,0.16462994962312824
5,118,0.18428680408229467
5,121,0.1324524022808649
5,123,0.3179122595287293
5,125,0.37705186332498736
5,126,0.20823161500350146
5,130,0.11790287109424498
5,131,0.13059844259455902
5,137,0.14544149991720207
5,142,0.1877844147836925
5,145,0.1680644309248371
5,147,0.4147229141887338
5,149,0.17923959728606997
5,154,0.2552278044966148
5,159,0.19993636454138616
5,161,0.1826944884564801
5,162,0.30496921573451724
5,163,0.12190038116411993
5,164,0.44766736954945896
5,165,0.24994709179302377
5,166,0.48007399612107177
5,169,0.13545446303326797
5,171,0.1815944176899301
5,172,0.17937024362486995
5,178,0.2589714568268194
5,180,0.13381072400146635
5,181,0.13888475920951432
5,182,0.11179835359697256
5,184,0.251880649635617
5,188,0.1640408945489112
5,190,0.2345117050968833
5,194,0.17102392584994133
6,7,0.2669838259382661
6,8,0.19492713258748057
6,9,0.10530038735244389
6,11,0.3158350449686509
6,14,0.19108345092283652
6,15,0.19438880152127336
6,16,0.2028896653854705
6,19,0.40542267455556813
6,22,0.4105466795620868
6,24,0.23143808803640156
6,26,0.5258639830581294
6,28,0.11427214571333001
6,29,0.30812341384814274
6,31,0.20811155460667902
6,32,0.20764649726690032
6,33,0.220241702427186
6,34,0.1520971460372602
6,36,0.1291332859224869
6,39,0.2262782105057125
6,42,0.11545892340878733
6,43,0.24424371470759917
6,45,0.13775412991760774
6,48,0.44771637645314827
6,52,0.1683691236728565
6,53,0.19466052079844431
6,58,0.6575078465475935
6,61,0.24103766622049322
6,62,0.23978338078917788
6,63,0.3859812810401919
6,64,0.3889817716084314
6,65,0.19927104031753512
6,67,0.18565347573009933
6,68,0.12890195815878125
6,71,0.3906199261523486
6,74,0.3869470874891153
6,75,0.14684175537231817
6,77,0.49845673617793007
6,78,0.12083352342921223
6,79,0.13621718933653348
6,81,0.18661417485323836
6,82,0.10907540962026928
6,83,0.183234637588962
6,86,0.34551384001056823
6,87,0.1729104034096359
6,88,0.513507299323454
6,91,0.27791814351164335
6,92,0.14819780814184713
6,93,0.10907447589375822
6,94,0.6976535097709482
6,95,0.13834819266869053
6,96,0.31414427271790935
6,98,0.2545271875667485
6,100,0.14081766387443526
6,101,0.17727954814715738
6,103,0.14555315326382745
6,104,0.14603468084045862
6,105,0.17094968438514022
6,106,0.12808004529522993
6,109,0.3498648683216909
6,112,0.1274649876277885
6,113,0.40087179742519
6,114,0.3420631920739979
6,115,0.19571605998515096
6,116,0.3397537789089561
6,117,0.3633699444591321
6,119,0.2731339597056075
6,121,0.5995254965323896
6,123,0.17795557304706955
6,124,0.14426967674949814
6,126,0.3073247811347944
6,127,0.12191141294386519
6,129,0.11800941108805961
6,130,0.17247946743385706
6,131,0.15268102923720783
6,132,0.39883626607192224
6,134,0.24731127722015323
6,135,0.17835646224449786
6,136,0.21862006245213278
6,140,0.14214026110547043
6,141,0.24585405972053587
6,144,0.36985872005188775
6,147,0.1327039580343097
6,148,0.2462813808130917
6,149,0.1232127321077871
6,150,0.2656417652894835
6,151,0.1773426224077138
6,152,0.47147338267683386
6,154,0.21057805436910731
6,155,0.5068175577159768
6,156,0.13755959394520736
6,157,0.17969597051592548
6,159,0.3728781882620388
6,160,0.107916974915464
6,161,0.19056984396287657
6,162,0.13216149381138423
6,163,0.20267361061672756
6,165,0.11935215902998479
6,166,0.13762967692238773
6,168,0.11868221716652488
6,169,0.4542689095630292
6,170,0.17249199288390607
6,171,0.11642576448886238
6,173,0.15990366266527356
6,174,0.15846217441623398
6,175,0.17065259949317985
6,176,0.14570813133189298
6,177,0.11762099950098605
6,178,0.31714295943303206
6,180,0.35192127360364295
6,182,0.2505951789765393
6,183,0.26888236713403546
6,184,0.12414719879684458
6,185,0.44033005805649655
6,186,0.15514690470518908
6,188,0.1475814205973808
6,189,0.2267339707506976
6,192,0.1791218741760716
6,193,0.16265114579078988
6,194,0.2733657551204282
6,197,0.33466343211130856
7,8,0.5064060343584392
7,9,0.1154385000230978
7,10,0.13285659611040618
7,11,0.2990303343322257
7,13,0.12217610357623661
7,14,0.3281165467300546
7,15,0.23604385265583372
7,16,0.2147079794171032
7,19,0.23378682169066198
7,22,0.14799503790509763
7,23,0.1745887363746658
7,24,0.37933221981562715
7,25,0.17538340393496096
7,26,0.2603182314419871
7,28,0.24680554125676077
7,29,0.2392757535687672
7,30,0.17181353745114414
7,32,0.14916369342060118
7,34,0.6146246052695772
7,36,0.23898721646837576
7,37,0.30096842790987005
7,39,0.6171591511996025
7,40,0.17904981337482045
7,41,0.17340098604832813
7,42,0.19466056017907357
7,43,0.2113940369523902
7,45,0.11207471918116152
7,47,0.2259798424392853
7,48,0.29004207011267447
7,50,0.13950742665094873
7,51,0.14897902488927894
7,52,0.12395593065242022
7,53,0.19039937665694945
7,55,0.22285934253654288
7,58,0.2850051177019939
7,59,0.17695056368939358
7,60,0.24736156389954633
7,61,0.4992714013693544
7,62,0.30180670083577116
7,63,0.2846447185987762
7,64,0.18106799999575782
7,67,0.12285558467726977
7,68,0.10378248002486581
7,69,0.21123080065213465
7,70,0.15678937177643879
7,71,0.2525349517749379
7,72,0.13568248632358262
7,73,0.15892862695263485
7,74,0.1638293633681197
7,75,0.46996821584654397
7,76,0.14775608930452713
7,77,0.26194852674655683
7,78,0.5298498063881822
7,79,0.16155429619784065
7,81,0.18139384557894417
7,82,0.13406881976585414
7,83,0.1850556365001031
7,84,0.28992127235556525
7,85,0.12584250520131984
7,86,0.1508242170300831
7,87,0.1388072333049604
7,88,0.2495202384065593
7,91,0.2198875943453819
7,92,0.19592029151935456
7,93,0.17018357522743965
7,94,0.22906005299746554
7,95,0.1342955591181838
7,96,0.18405735520059163
7,97,0.272272815083044
7,98,0.4802740264668551
7,99,0.17189787014146307
7,100,0.1305460720557127
7,101,0.6426493385146665
7,104,0.2541693524381592
7,105,0.10392729578102526
7,106,0.2164229962303221
7,109,0.1625611231407642
7,111,0.11403722045967432
7,112,0.14909772232848842
7,113,0.3573613376823797
7,114,0.11347151307546943
7,115,0.10308222654888503
7,116,0.8046504263934978
7,117,0.22568576617721164
7,118,0.5053254022904425
7,121,0.21671352783309322
7,122,0.19470443553116115
7,123,0.2336545216950843
7,124,0.40007003791735796
7,125,0.19500418475452758
7,126,0.13901332122433138
7,129,0.14117216675226146
7,130,0.22309084440258425
7,132,0.22273412975671822
7,134,0.2714851373258717
7,136,0.2618466814011343
7,138,0.15135226708199684
7,140,0.1292867011014614
7,141,0.26807829334617855
7,143,0.14903965309109565
7,144,0.20547731681435175
7,145,0.1487074982673867
7,147,0.14470910578094465
7,148,0.2038500738467336
7,150,0.4643099932905552
7,152,0.19344812504655612
7,154,0.1818062464271382
7,155,0.20954708618954623
7,156,0.362403921913602
7,157,0.4346942356409027
7,159,0.34002193391216773
7,160,0.47395502172325804
7,161,0.30175672550943
7,162,0.13610908242365977
7,165,0.12835012864083298
7,166,0.23666733080377525
7,167,0.10657906250713894
7,168,0.15559125681380478
7,169,0.16803483960286764
7,170,0.1518773997286742
7,171,0.13216259894149823
7,173,0.3263869095592803
7,174,0.5517785891515661
7,175,0.30846391473944046
7,178,0.16359299725228554
7,180,0.2687623413510408
7,181,0.10178746036063072
7,182,0.11545225640420914
7,184,0.12838849775227715
7,185,0.22735365789939913
7,186,0.2998440717905933
7,187,0.24432791843781534
7,188,0.12010090231217571
7,189,0.6336542430019684
7,190,0.1422193310837921
7,191,0.15428831378788357
7,192,0.3647901751887103
7,193,0.2107679838411794
7,194,0.23213069576367273
7,195,0.18614826509297058
7,196,0.13990977185938377
8,9,0.1382142355726681
8,10,0.16410919653096687
8,11,0.24255879164636554
8,12,0.119795452693206
8,13,0.13772652963794438
8,14,0.3134994969126576
8,15,0.1633605404753648
8,16,0.162382358193719
8,19,0.3602500388568614
8,21,0.1489650117245958
8,22,0.12741271858757441
8,23,0.11849776579145785
8,24,0.43694018774536286
8,25,0.1339639626318933
8,26,0.2581454046375563
8,27,0.20652534143443424
8,29,0.26750147827398796
8,30,0.19844119844663763
8,31,0.1039427758521651
8,32,0.13910772365354673
8,34,0.678582543608711
8,35,0.11209994550820913
8,36,0.23111639865582292
8,37,0.21644836428626912
8,38,0.1571463567442944
8,39,0.5477670247499264
8,40,0.11812372855579474
8,41,0.1416239098304936
8,42,0.16889581983667182
8,43,0.14913496545811405
8,44,0.1877247892145064
8,45,0.1804688511238093
8,47,0.1421797858551613
8,48,0.35783336840883695
8,51,0.10872802693589897
8,52,0.1787996956413508
8,53,0.22229534546631616
8,55,0.11050808900452486
8,56,0.1668203650997719
8,58,0.1791795833258236
8,59,0.2748496628496544
8,60,0.2091397055888963
8,61,0.5390056954152717
8,62,0.29624400593356215
8,63,0.39501933241356313
8,64,0.12595835615010728
8,67,0.15915352777166009
8,69,0.11727937264251163
8,70,0.1091830505442078
8,71,0.27392658362343014
8,72,0.1035017474814847
8,73,0.23166631522139466
8,74,0.21621836364651129
8,75,0.6104830184994013
8,76,0.14313964522486064
8,77,0.24547549691845194
8,78,0.5881358370854705
8,79,0.2251094760168781
8,80,0.1302648179283358
8,82,0.11776266188088645
8,83,0.24986813806590322
8,84,0.11809252551287147
8,85,0.12321969964711513
8,87,0.13393064947599276
8,88,0.2983255962566193
8,89,0.15856531699637197
8,91,0.12104939030888308
8,92,0.22148276518439647
8,93,0.3486292183275267
8,94,0.27908652833873443
8,95,0.2086077946579707
8,97,0.263348734309579
8,98,0.4646175436080955
8,99,0.12033158877302318
8,100,0.18166289281530654
8,101,0.4530768502051427
8,102,0.2270902425506863
8,104,0.3229814820970071
8,106,0.16275547004567695
8,107,0.14030804798638055
8,109,0.22926299910401007
8,111,0.109938280924188
8,112,0.29257844218602447
8,113,0.28607167702181285
8,115,0.15577554041039507
8,116,0.5388766204810689
8,117,0.14491634182609414
8,118,0.5348005543631761
8,121,0.17389834177305408
8,123,0.3627818891271832
8,124,0.6797478217435594
8,125,0.24434126686019006
8,126,0.1252465035815667
8,129,0.18707112734219322
8,130,0.261522050510534
8,131,0.16709929347853927
8,132,0.2221572097050664
8,133,0.13953243161617437
8,134,0.34807450383491334
8,136,0.30887681180629334
8,137,0.21985329534760353
8,138,0.11814981143302067
8,140,0.16582060459880574
8,141,0.2826731439180143
8,143,0.11845763995850893
8,144,0.13183715888816228
8,145,0.2459935473793711
8,146,0.1953633539913529
8,147,0.1929672638556608
8,148,0.2457091182945213
8,149,0.15035439304073647
8,150,0.42718389847199995
8,154,0.19864347479581976
8,155,0.10938089813904243
8,156,0.34956144505908354
8,157,0.4982423809376924
8,159,0.3263010898524324
8,160,0.1684276447379258
8,161,0.38062385553296757
8,164,0.15061066089410524
8,165,0.3307598084630661
8,166,0.2914384908143174
8,167,0.11376491593934805
8,168,0.21544025086621163
8,169,0.14868444375618314
8,170,0.17433194203226435
8,171,0.28201469892419384
8,172,0.2266881384188408
8,173,0.37705632285393414
8,174,0.28735378039439247
8,175,0.3123842294134936
8,179,0.10964290130334184
8,180,0.3534487266864122
8,181,0.21825623467769936
8,182,0.11185792872278467
8,184,0.15745323254411273
8,185,0.3300572422157498
8,186,0.29410732628849034
8,187,0.12204384472493712
8,188,0.28885246533470155
8,189,0.5904664365582089
8,190,0.20216765903792583
8,191,0.1430215487298876
8,192,0.5242060694272224
8,193,0.22627337595543598
8,194,0.38381653818923855
8,195,0.16640670314655476
8,196,0.12366023789200878
9,10,0.11938400243351234
9,12,0.3069112963569956
9,14,0.13272610673656737
9,19,0.13026785031968924
9,20,0.266929308450358
9,21,0.12346403093437325
9,22,0.17418007487133116
9,24,0.13053509149372222
9,26,0.11482433691554393
9,27,0.20472921094754273
9,28,0.1068222430164731
9,30,0.2708847350977313
9,31,0.1708790939328635
9,32,0.16723083237059388
9,36,0.16054924507648238
9,37,0.3578920111765047
9,38,0.15143688498026578
9,41,0.2740798567890137
9,43,0.10954240263323071
9,44,0.2558981551331535
9,45,0.11393560497193116
9,47,0.464515977108687
9,49,0.23297409144601455
9,51,0.3107487723225958
9,54,0.20075636848252376
9,55,0.14729522084607896
9,56,0.2121600863709608
9,59,0.3068787787801317
9,61,0.18228064262640278
9,63,0.12041121463425032
9,64,0.1841332834913798
9,67,0.35821265522532403
9,69,0.20609517616074124
9,70,0.6051115716951001
9,71,0.322821295846354
9,72,0.39085815995734713
9,73,0.20031417726552156
9,74,0.1223703969822944
9,75,0.32052924366965746
9,76,0.31917605630125606
9,78,0.1524428807271434
9,80,0.4410413310183473
9,81,0.20362718666993077
9,82,0.11348312412691053
9,83,0.11258380840850414
9,89,0.4183902412336401
9,92,0.11922080747121061
9,93,0.31039631703607545
9,97,0.4074339425590923
9,98,0.11977831324438355
9,99,0.4172103376038442
9,102,0.3151712099697452
9,104,0.1438982263033395
9,105,0.5826060177425764
9,107,0.29861367100262515
9,108,0.1169347542251991
9,109,0.1790334004392975
9,110,0.2941453425483414
9,111,0.12933828687242868
9,112,0.1252390541705763
9,113,0.1757167619487603
9,115,0.595987740190919
9,116,0.1995092602302755
9,117,0.13446898813153071
9,118,0.19298157376388228
9,121,0.14730579432552984
9,124,0.2628796936351639
9,125,0.19867083686250187
9,127,0.3740413328600037
9,131,0.5023989834069519
9,135,0.10812046102057048
9,137,0.2500725693469764
9,138,0.3782816183395113
9,139,0.36175587521270286
9,141,0.15878722342771148
9,142,0.17739545752166014
9,143,0.10898545402927728
9,144,0.3199851446970071
9,147,0.37481082293232115
9,148,0.18160955277006216
9,149,0.11672688521788811
9,151,0.48664423400861867
